	at java.net.AbstractPlainSocketImpl.connect(Unknown Source) ~[?:1.8.0_45]
	at java.net.PlainSocketImpl.connect(Unknown Source) ~[?:1.8.0_45]
	at java.net.SocksSocketImpl.connect(Unknown Source) ~[?:1.8.0_45]
	at java.net.Socket.connect(Unknown Source) ~[?:1.8.0_45]
	at sun.net.NetworkClient.doConnect(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.http.HttpClient.openServer(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.http.HttpClient.openServer(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.http.HttpClient.<init>(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.http.HttpClient.New(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.http.HttpClient.New(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect0(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection$6.run(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection$6.run(Unknown Source) ~[?:1.8.0_45]
	at java.security.AccessController.doPrivileged(Native Method) ~[?:1.8.0_45]
	at java.security.AccessController.doPrivileged(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection.connect(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection.access$200(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection$9.run(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection$9.run(Unknown Source) ~[?:1.8.0_45]
	at java.security.AccessController.doPrivileged(Native Method) ~[?:1.8.0_45]
	at java.security.AccessController.doPrivileged(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(Unknown Source) ~[?:1.8.0_45]
	at sun.net.www.protocol.http.HttpURLConnection.getHeaderField(Unknown Source) ~[?:1.8.0_45]
	at java.net.URLConnection.getHeaderFieldLong(Unknown Source) ~[?:1.8.0_45]
	at java.net.URLConnection.getContentLengthLong(Unknown Source) ~[?:1.8.0_45]
	at java.net.URLConnection.getContentLength(Unknown Source) ~[?:1.8.0_45]
	at codechicken.core.launch.DepLoader$DepLoadInst.download(DepLoader.java:340) ~[DepLoader$DepLoadInst.class:?]
	... 25 more
Press any key to continue . . . 
Terminate batch job (Y/N)? 
